"","x"
"1","ENSP00000230050"
"2","ENSP00000236147"
"3","ENSP00000246657"
"4","ENSP00000265165"
"5","ENSP00000282356"
"6","ENSP00000297991"
"7","ENSP00000306157"
"8","ENSP00000310880"
"9","ENSP00000340347"
"10","ENSP00000359663"
"11","ENSP00000379386"
"12","ENSP00000381204"
"13","ENSP00000393241"
"14","ENSP00000410481"
"15","ENSP00000416429"
"16","ENSP00000469613"
"17","ENSP00000470034"
