"","x"
"246","ENSP00000369071"
"247","ENSP00000369146"
"248","ENSP00000369318"
"249","ENSP00000369419"
"250","ENSP00000369979"
"251","ENSP00000370224"
"252","ENSP00000371420"
"253","ENSP00000371497"
"254","ENSP00000371554"
"255","ENSP00000371958"
"256","ENSP00000373277"
"257","ENSP00000373477"
"258","ENSP00000376132"
"259","ENSP00000376403"
"260","ENSP00000377075"
"261","ENSP00000377411"
"262","ENSP00000377617"
"263","ENSP00000377710"
"264","ENSP00000377721"
"265","ENSP00000377941"
"266","ENSP00000377995"
"267","ENSP00000378058"
"268","ENSP00000378332"
"269","ENSP00000378400"
"270","ENSP00000378957"
"271","ENSP00000379140"
"272","ENSP00000379191"
"273","ENSP00000379350"
"274","ENSP00000379616"
"275","ENSP00000379762"
"276","ENSP00000380565"
"277","ENSP00000381340"
"278","ENSP00000381382"
"279","ENSP00000381448"
"280","ENSP00000382707"
"281","ENSP00000383364"
"282","ENSP00000384169"
"283","ENSP00000384537"
"284","ENSP00000384849"
"285","ENSP00000384917"
"286","ENSP00000385035"
"287","ENSP00000386043"
"288","ENSP00000386104"
"289","ENSP00000386165"
"290","ENSP00000386665"
"291","ENSP00000386857"
"292","ENSP00000388325"
"293","ENSP00000391826"
"294","ENSP00000393198"
"295","ENSP00000396843"
"296","ENSP00000397261"
"297","ENSP00000397435"
"298","ENSP00000399229"
"299","ENSP00000399421"
"300","ENSP00000399679"
"301","ENSP00000400365"
"302","ENSP00000402373"
"303","ENSP00000407685"
"304","ENSP00000410715"
"305","ENSP00000414856"
"306","ENSP00000416387"
"307","ENSP00000417138"
"308","ENSP00000418009"
"309","ENSP00000419952"
"310","ENSP00000425556"
"311","ENSP00000426119"
"312","ENSP00000428205"
"313","ENSP00000430241"
"314","ENSP00000432282"
"315","ENSP00000433001"
"316","ENSP00000434412"
"317","ENSP00000436897"
"318","ENSP00000438248"
"319","ENSP00000440864"
"320","ENSP00000444211"
"321","ENSP00000444810"
"322","ENSP00000446007"
"323","ENSP00000447730"
"324","ENSP00000448517"
"325","ENSP00000451040"
"326","ENSP00000451712"
"327","ENSP00000454945"
"328","ENSP00000462435"
"329","ENSP00000467271"
"330","ENSP00000468002"
"331","ENSP00000468057"
"332","ENSP00000469647"
"333","ENSP00000478061"
"334","ENSP00000478425"
"335","ENSP00000478828"
"336","ENSP00000479618"
"337","ENSP00000480004"
"338","ENSP00000480359"
"339","ENSP00000481244"
"340","ENSP00000482442"
"341","ENSP00000482472"
"342","ENSP00000483430"
"343","ENSP00000483521"
"344","ENSP00000484631"
"345","ENSP00000264775"
"346","ENSP00000283296"
"347","ENSP00000319756"
"348","ENSP00000360296"
"349","ENSP00000238044"
"350","ENSP00000257013"
"351","ENSP00000264424"
"352","ENSP00000264893"
"353","ENSP00000296518"
"354","ENSP00000298295"
"355","ENSP00000307292"
"356","ENSP00000311905"
"357","ENSP00000338352"
"358","ENSP00000344504"
"359","ENSP00000349541"
"360","ENSP00000354554"
"361","ENSP00000354665"
"362","ENSP00000354728"
"363","ENSP00000355265"
"364","ENSP00000356954"
"365","ENSP00000361728"
"366","ENSP00000368908"
"367","ENSP00000384564"
"368","ENSP00000398736"
"369","ENSP00000402000"
"370","ENSP00000420939"
"371","ENSP00000438615"
"372","ENSP00000473185"
"373","ENSP00000479976"
