"","x"
"246","ENSP00000259229"
"247","ENSP00000259239"
"248","ENSP00000259241"
"249","ENSP00000259457"
"250","ENSP00000259469"
"251","ENSP00000259632"
"252","ENSP00000259873"
"253","ENSP00000259895"
"254","ENSP00000260129"
"255","ENSP00000260210"
"256","ENSP00000260361"
"257","ENSP00000260363"
"258","ENSP00000260372"
"259","ENSP00000260383"
"260","ENSP00000260643"
"261","ENSP00000260665"
"262","ENSP00000260731"
"263","ENSP00000260803"
"264","ENSP00000260810"
"265","ENSP00000260947"
"266","ENSP00000261015"
"267","ENSP00000261070"
"268","ENSP00000261167"
"269","ENSP00000261245"
"270","ENSP00000261249"
"271","ENSP00000261303"
"272","ENSP00000261308"
"273","ENSP00000261396"
"274","ENSP00000261434"
"275","ENSP00000261475"
"276","ENSP00000261479"
"277","ENSP00000261531"
"278","ENSP00000261597"
"279","ENSP00000261600"
"280","ENSP00000261637"
"281","ENSP00000261708"
"282","ENSP00000261712"
"283","ENSP00000261745"
"284","ENSP00000261778"
"285","ENSP00000261819"
"286","ENSP00000261868"
"287","ENSP00000261881"
"288","ENSP00000261965"
"289","ENSP00000261973"
"290","ENSP00000262105"
"291","ENSP00000262187"
"292","ENSP00000262193"
"293","ENSP00000262225"
"294","ENSP00000262238"
"295","ENSP00000262291"
"296","ENSP00000262294"
"297","ENSP00000262300"
"298","ENSP00000262302"
"299","ENSP00000262319"
"300","ENSP00000262374"
"301","ENSP00000262375"
"302","ENSP00000262415"
"303","ENSP00000262419"
"304","ENSP00000262460"
"305","ENSP00000262498"
"306","ENSP00000262518"
"307","ENSP00000262519"
"308","ENSP00000262554"
"309","ENSP00000262577"
"310","ENSP00000262584"
"311","ENSP00000262633"
"312","ENSP00000262710"
"313","ENSP00000262764"
"314","ENSP00000262809"
"315","ENSP00000262812"
"316","ENSP00000262982"
"317","ENSP00000263073"
"318","ENSP00000263092"
"319","ENSP00000263121"
"320","ENSP00000263181"
"321","ENSP00000263208"
"322","ENSP00000263209"
"323","ENSP00000263238"
"324","ENSP00000263239"
"325","ENSP00000263354"
"326","ENSP00000263377"
"327","ENSP00000263384"
"328","ENSP00000263390"
"329","ENSP00000263629"
"330","ENSP00000263657"
"331","ENSP00000263663"
"332","ENSP00000263672"
"333","ENSP00000263681"
"334","ENSP00000263694"
"335","ENSP00000263697"
"336","ENSP00000263736"
"337","ENSP00000263773"
"338","ENSP00000263847"
"339","ENSP00000263857"
"340","ENSP00000263956"
"341","ENSP00000263974"
"342","ENSP00000263997"
"343","ENSP00000264010"
"344","ENSP00000264028"
"345","ENSP00000264156"
"346","ENSP00000264220"
"347","ENSP00000264254"
"348","ENSP00000264255"
"349","ENSP00000264279"
"350","ENSP00000264389"
"351","ENSP00000264414"
"352","ENSP00000264515"
"353","ENSP00000264639"
"354","ENSP00000264718"
"355","ENSP00000264883"
"356","ENSP00000264951"
"357","ENSP00000264954"
"358","ENSP00000265056"
"359","ENSP00000265062"
"360","ENSP00000265097"
"361","ENSP00000265148"
"362","ENSP00000265245"
"363","ENSP00000265295"
"364","ENSP00000265333"
"365","ENSP00000265350"
"366","ENSP00000265351"
"367","ENSP00000265388"
"368","ENSP00000265465"
"369","ENSP00000265562"
"370","ENSP00000265564"
"371","ENSP00000265728"
"372","ENSP00000265732"
"373","ENSP00000265748"
"374","ENSP00000265872"
"375","ENSP00000265963"
"376","ENSP00000266079"
"377","ENSP00000266126"
"378","ENSP00000266529"
"379","ENSP00000266604"
"380","ENSP00000266646"
"381","ENSP00000266679"
"382","ENSP00000266735"
"383","ENSP00000266970"
"384","ENSP00000267415"
"385","ENSP00000267425"
"386","ENSP00000267812"
"387","ENSP00000267884"
"388","ENSP00000268138"
"389","ENSP00000268482"
"390","ENSP00000268483"
"391","ENSP00000268668"
"392","ENSP00000268711"
"393","ENSP00000268717"
"394","ENSP00000268802"
"395","ENSP00000269143"
"396","ENSP00000269349"
"397","ENSP00000269601"
"398","ENSP00000270142"
"399","ENSP00000270176"
"400","ENSP00000270225"
"401","ENSP00000270257"
"402","ENSP00000270538"
"403","ENSP00000270586"
"404","ENSP00000270625"
"405","ENSP00000270776"
"406","ENSP00000270861"
"407","ENSP00000271308"
"408","ENSP00000271452"
"409","ENSP00000271526"
"410","ENSP00000271628"
"411","ENSP00000272091"
"412","ENSP00000272317"
"413","ENSP00000272322"
"414","ENSP00000272418"
"415","ENSP00000272424"
"416","ENSP00000272645"
"417","ENSP00000273158"
"418","ENSP00000273398"
"419","ENSP00000273541"
"420","ENSP00000273783"
"421","ENSP00000273853"
"422","ENSP00000273968"
"423","ENSP00000274026"
"424","ENSP00000274242"
"425","ENSP00000274255"
"426","ENSP00000274311"
"427","ENSP00000274606"
"428","ENSP00000274712"
"429","ENSP00000274787"
"430","ENSP00000274849"
"431","ENSP00000275053"
"432","ENSP00000275517"
"433","ENSP00000275603"
"434","ENSP00000275820"
"435","ENSP00000276390"
"436","ENSP00000276533"
"437","ENSP00000276585"
"438","ENSP00000276689"
"439","ENSP00000278070"
"440","ENSP00000278412"
"441","ENSP00000278572"
"442","ENSP00000278612"
"443","ENSP00000279242"
"444","ENSP00000279281"
"445","ENSP00000279387"
"446","ENSP00000280326"
"447","ENSP00000280557"
"448","ENSP00000281031"
"449","ENSP00000281141"
"450","ENSP00000281513"
"451","ENSP00000281701"
"452","ENSP00000281828"
"453","ENSP00000281950"
"454","ENSP00000282007"
"455","ENSP00000282058"
"456","ENSP00000282074"
"457","ENSP00000282251"
"458","ENSP00000282276"
"459","ENSP00000282516"
"460","ENSP00000282841"
"461","ENSP00000282892"
"462","ENSP00000283006"
"463","ENSP00000283027"
"464","ENSP00000283109"
"465","ENSP00000283131"
"466","ENSP00000283179"
"467","ENSP00000283195"
"468","ENSP00000283351"
"469","ENSP00000283875"
"470","ENSP00000284995"
"471","ENSP00000285116"
"472","ENSP00000285398"
"473","ENSP00000285814"
"474","ENSP00000285873"
"475","ENSP00000285968"
"476","ENSP00000286307"
"477","ENSP00000286317"
"478","ENSP00000286398"
"479","ENSP00000286428"
"480","ENSP00000286788"
"481","ENSP00000287437"
"482","ENSP00000287482"
"483","ENSP00000287598"
"484","ENSP00000287936"
"485","ENSP00000288607"
"486","ENSP00000288937"
"487","ENSP00000289371"
"488","ENSP00000290130"
"489","ENSP00000290158"
"490","ENSP00000290208"
"491","ENSP00000290294"
"492","ENSP00000290541"
"493","ENSP00000290663"
"494","ENSP00000290949"
"495","ENSP00000291386"
"496","ENSP00000291576"
"497","ENSP00000292035"
"498","ENSP00000292090"
"499","ENSP00000292114"
"500","ENSP00000292314"
"501","ENSP00000292476"
"502","ENSP00000292807"
"503","ENSP00000292823"
"504","ENSP00000293777"
"505","ENSP00000293831"
"506","ENSP00000293860"
"507","ENSP00000294179"
"508","ENSP00000295050"
"509","ENSP00000295119"
"510","ENSP00000295685"
