"","x"
"246","ENSP00000369375"
"247","ENSP00000370340"
"248","ENSP00000370473"
"249","ENSP00000370698"
"250","ENSP00000370812"
"251","ENSP00000370842"
"252","ENSP00000371798"
"253","ENSP00000371958"
"254","ENSP00000373301"
"255","ENSP00000373574"
"256","ENSP00000376268"
"257","ENSP00000376269"
"258","ENSP00000376865"
"259","ENSP00000377055"
"260","ENSP00000377508"
"261","ENSP00000377789"
"262","ENSP00000378053"
"263","ENSP00000378400"
"264","ENSP00000379111"
"265","ENSP00000379140"
"266","ENSP00000379191"
"267","ENSP00000379350"
"268","ENSP00000380553"
"269","ENSP00000380565"
"270","ENSP00000381057"
"271","ENSP00000381382"
"272","ENSP00000381793"
"273","ENSP00000382004"
"274","ENSP00000382707"
"275","ENSP00000383003"
"276","ENSP00000383376"
"277","ENSP00000384126"
"278","ENSP00000384136"
"279","ENSP00000384169"
"280","ENSP00000384537"
"281","ENSP00000384849"
"282","ENSP00000385450"
"283","ENSP00000385477"
"284","ENSP00000386104"
"285","ENSP00000386881"
"286","ENSP00000386896"
"287","ENSP00000386972"
"288","ENSP00000388325"
"289","ENSP00000391826"
"290","ENSP00000393312"
"291","ENSP00000394051"
"292","ENSP00000395708"
"293","ENSP00000397435"
"294","ENSP00000401853"
"295","ENSP00000406482"
"296","ENSP00000408005"
"297","ENSP00000414150"
"298","ENSP00000414856"
"299","ENSP00000415283"
"300","ENSP00000417038"
"301","ENSP00000417185"
"302","ENSP00000418112"
"303","ENSP00000419124"
"304","ENSP00000419465"
"305","ENSP00000420213"
"306","ENSP00000426119"
"307","ENSP00000427015"
"308","ENSP00000427279"
"309","ENSP00000429900"
"310","ENSP00000430690"
"311","ENSP00000430950"
"312","ENSP00000434034"
"313","ENSP00000434412"
"314","ENSP00000436152"
"315","ENSP00000436607"
"316","ENSP00000440374"
"317","ENSP00000442046"
"318","ENSP00000446007"
"319","ENSP00000453793"
"320","ENSP00000454945"
"321","ENSP00000463325"
"322","ENSP00000463559"
"323","ENSP00000479097"
"324","ENSP00000480004"
"325","ENSP00000480053"
"326","ENSP00000481249"
"327","ENSP00000481675"
"328","ENSP00000481848"
"329","ENSP00000482442"
"330","ENSP00000482639"
"331","ENSP00000483430"
"332","ENSP00000483521"
"333","ENSP00000484343"
"334","ENSP00000484398"
"335","ENSP00000484631"
"336","ENSP00000484689"
"337","ENSP00000264775"
"338","ENSP00000283296"
"339","ENSP00000319756"
"340","ENSP00000360296"
"341","ENSP00000359778"
"342","ENSP00000479243"
"343","ENSP00000252483"
"344","ENSP00000298295"
"345","ENSP00000299505"
"346","ENSP00000305675"
"347","ENSP00000307292"
"348","ENSP00000319914"
"349","ENSP00000347495"
"350","ENSP00000349541"
"351","ENSP00000354554"
"352","ENSP00000354687"
"353","ENSP00000354728"
"354","ENSP00000355046"
"355","ENSP00000355141"
"356","ENSP00000355206"
"357","ENSP00000355265"
"358","ENSP00000356954"
"359","ENSP00000361728"
"360","ENSP00000364526"
"361","ENSP00000368908"
"362","ENSP00000377396"
"363","ENSP00000381086"
"364","ENSP00000398736"
"365","ENSP00000457421"
"366","ENSP00000473185"
