"","x"
"246","ENSP00000378130"
"247","ENSP00000378517"
"248","ENSP00000378743"
"249","ENSP00000378757"
"250","ENSP00000378782"
"251","ENSP00000379008"
"252","ENSP00000379326"
"253","ENSP00000379386"
"254","ENSP00000379512"
"255","ENSP00000379619"
"256","ENSP00000379895"
"257","ENSP00000380349"
"258","ENSP00000380365"
"259","ENSP00000380402"
"260","ENSP00000380666"
"261","ENSP00000383232"
"262","ENSP00000384296"
"263","ENSP00000385080"
"264","ENSP00000385763"
"265","ENSP00000385828"
"266","ENSP00000386563"
"267","ENSP00000387123"
"268","ENSP00000390265"
"269","ENSP00000391397"
"270","ENSP00000393557"
"271","ENSP00000394485"
"272","ENSP00000399805"
"273","ENSP00000401720"
"274","ENSP00000403536"
"275","ENSP00000403644"
"276","ENSP00000404296"
"277","ENSP00000408025"
"278","ENSP00000410269"
"279","ENSP00000416126"
"280","ENSP00000417378"
"281","ENSP00000417626"
"282","ENSP00000417656"
"283","ENSP00000418428"
"284","ENSP00000418525"
"285","ENSP00000418669"
"286","ENSP00000419081"
"287","ENSP00000419087"
"288","ENSP00000420168"
"289","ENSP00000423014"
"290","ENSP00000425759"
"291","ENSP00000430269"
"292","ENSP00000430598"
"293","ENSP00000433560"
"294","ENSP00000438144"
"295","ENSP00000439012"
"296","ENSP00000441126"
"297","ENSP00000441283"
"298","ENSP00000445306"
"299","ENSP00000448059"
"300","ENSP00000449404"
"301","ENSP00000450436"
"302","ENSP00000450909"
"303","ENSP00000452762"
"304","ENSP00000459451"
"305","ENSP00000474560"
"306","ENSP00000480004"
"307","ENSP00000481732"
"308","ENSP00000483507"
"309","ENSP00000484592"
"310","ENSP00000254878"
"311","ENSP00000262030"
"312","ENSP00000284727"
"313","ENSP00000301587"
"314","ENSP00000306003"
"315","ENSP00000320337"
"316","ENSP00000335203"
"317","ENSP00000349142"
"318","ENSP00000354499"
"319","ENSP00000354554"
"320","ENSP00000354632"
"321","ENSP00000354665"
"322","ENSP00000354687"
"323","ENSP00000354728"
"324","ENSP00000354813"
"325","ENSP00000354876"
"326","ENSP00000354961"
"327","ENSP00000354982"
"328","ENSP00000355046"
"329","ENSP00000355206"
"330","ENSP00000355265"
"331","ENSP00000358840"
"332","ENSP00000361728"
"333","ENSP00000369699"
"334","ENSP00000381386"
"335","ENSP00000381736"
"336","ENSP00000389649"
"337","ENSP00000401770"
"338","ENSP00000420939"
"339","ENSP00000476176"
"340","ENSP00000479488"
"341","ENSP00000482445"
