"","x"
"457","ENSP00000311825"
"458","ENSP00000311962"
"459","ENSP00000312143"
"460","ENSP00000312304"
"461","ENSP00000312356"
"462","ENSP00000313034"
"463","ENSP00000313140"
"464","ENSP00000313309"
"465","ENSP00000313869"
"466","ENSP00000314004"
"467","ENSP00000314030"
"468","ENSP00000314099"
"469","ENSP00000314499"
"470","ENSP00000314649"
"471","ENSP00000314733"
"472","ENSP00000315013"
"473","ENSP00000315017"
"474","ENSP00000315371"
"475","ENSP00000315614"
"476","ENSP00000315635"
"477","ENSP00000315680"
"478","ENSP00000315743"
"479","ENSP00000315774"
"480","ENSP00000316029"
"481","ENSP00000316042"
"482","ENSP00000316329"
"483","ENSP00000316335"
"484","ENSP00000316482"
"485","ENSP00000316649"
"486","ENSP00000316786"
"487","ENSP00000317780"
"488","ENSP00000317836"
"489","ENSP00000317842"
"490","ENSP00000317971"
"491","ENSP00000318066"
"492","ENSP00000318351"
"493","ENSP00000318868"
"494","ENSP00000318912"
"495","ENSP00000319006"
"496","ENSP00000319104"
"497","ENSP00000319179"
"498","ENSP00000319531"
"499","ENSP00000319814"
"500","ENSP00000319851"
"501","ENSP00000319918"
"502","ENSP00000320291"
"503","ENSP00000320416"
"504","ENSP00000320821"
"505","ENSP00000320893"
"506","ENSP00000321132"
"507","ENSP00000321239"
"508","ENSP00000321703"
"509","ENSP00000321962"
"510","ENSP00000321999"
"511","ENSP00000322300"
"512","ENSP00000322316"
"513","ENSP00000322343"
"514","ENSP00000322373"
"515","ENSP00000322439"
"516","ENSP00000322450"
"517","ENSP00000322706"
"518","ENSP00000322716"
"519","ENSP00000322804"
"520","ENSP00000322832"
"521","ENSP00000322937"
"522","ENSP00000323076"
"523","ENSP00000323264"
"524","ENSP00000323288"
"525","ENSP00000323670"
"526","ENSP00000323811"
"527","ENSP00000324204"
"528","ENSP00000324463"
"529","ENSP00000324729"
"530","ENSP00000325136"
"531","ENSP00000325355"
"532","ENSP00000325425"
"533","ENSP00000325548"
"534","ENSP00000325612"
"535","ENSP00000325677"
"536","ENSP00000325827"
"537","ENSP00000325929"
"538","ENSP00000326070"
"539","ENSP00000326219"
"540","ENSP00000326342"
"541","ENSP00000326366"
"542","ENSP00000326817"
"543","ENSP00000327255"
"544","ENSP00000327344"
"545","ENSP00000327589"
"546","ENSP00000327994"
"547","ENSP00000328083"
"548","ENSP00000328287"
"549","ENSP00000328570"
"550","ENSP00000328694"
"551","ENSP00000328923"
"552","ENSP00000328977"
"553","ENSP00000329243"
"554","ENSP00000330075"
"555","ENSP00000330278"
"556","ENSP00000331106"
"557","ENSP00000331209"
"558","ENSP00000331305"
"559","ENSP00000331342"
"560","ENSP00000331462"
"561","ENSP00000331640"
"562","ENSP00000331698"
"563","ENSP00000331845"
"564","ENSP00000332287"
"565","ENSP00000332340"
"566","ENSP00000333664"
"567","ENSP00000333769"
"568","ENSP00000333813"
"569","ENSP00000333946"
"570","ENSP00000334474"
"571","ENSP00000334547"
"572","ENSP00000334879"
"573","ENSP00000334928"
"574","ENSP00000335201"
"575","ENSP00000335261"
"576","ENSP00000336127"
"577","ENSP00000336831"
"578","ENSP00000336888"
"579","ENSP00000337168"
"580","ENSP00000337512"
"581","ENSP00000337641"
"582","ENSP00000337722"
"583","ENSP00000337732"
"584","ENSP00000337991"
"585","ENSP00000338030"
"586","ENSP00000338475"
"587","ENSP00000338487"
"588","ENSP00000338532"
"589","ENSP00000338562"
"590","ENSP00000338607"
"591","ENSP00000338769"
"592","ENSP00000338777"
"593","ENSP00000338967"
"594","ENSP00000339017"
"595","ENSP00000339495"
"596","ENSP00000339532"
"597","ENSP00000339659"
"598","ENSP00000339767"
"599","ENSP00000340299"
"600","ENSP00000340427"
"601","ENSP00000340514"
"602","ENSP00000340523"
"603","ENSP00000340896"
"604","ENSP00000341165"
"605","ENSP00000341360"
"606","ENSP00000341422"
"607","ENSP00000341551"
"608","ENSP00000341911"
"609","ENSP00000341914"
"610","ENSP00000341947"
"611","ENSP00000342056"
"612","ENSP00000342098"
"613","ENSP00000342144"
"614","ENSP00000342267"
"615","ENSP00000342499"
"616","ENSP00000342676"
"617","ENSP00000342818"
"618","ENSP00000342848"
"619","ENSP00000343204"
"620","ENSP00000343273"
"621","ENSP00000343288"
"622","ENSP00000343535"
"623","ENSP00000343657"
"624","ENSP00000343867"
"625","ENSP00000343885"
"626","ENSP00000344125"
"627","ENSP00000344299"
"628","ENSP00000344393"
"629","ENSP00000344666"
"630","ENSP00000344831"
"631","ENSP00000344942"
"632","ENSP00000344989"
"633","ENSP00000345001"
"634","ENSP00000345133"
"635","ENSP00000345344"
"636","ENSP00000345667"
"637","ENSP00000345808"
"638","ENSP00000346103"
"639","ENSP00000346130"
"640","ENSP00000346151"
"641","ENSP00000346255"
"642","ENSP00000346359"
"643","ENSP00000346437"
"644","ENSP00000346483"
"645","ENSP00000346829"
"646","ENSP00000346955"
"647","ENSP00000347032"
"648","ENSP00000347188"
"649","ENSP00000347322"
"650","ENSP00000347379"
"651","ENSP00000347626"
"652","ENSP00000347872"
"653","ENSP00000348108"
"654","ENSP00000348161"
"655","ENSP00000348216"
"656","ENSP00000348349"
"657","ENSP00000348459"
"658","ENSP00000348471"
"659","ENSP00000348510"
"660","ENSP00000348714"
"661","ENSP00000348888"
"662","ENSP00000348965"
"663","ENSP00000349204"
"664","ENSP00000349274"
"665","ENSP00000349305"
"666","ENSP00000349467"
"667","ENSP00000349576"
"668","ENSP00000349629"
"669","ENSP00000349732"
"670","ENSP00000349824"
"671","ENSP00000350024"
"672","ENSP00000350071"
"673","ENSP00000350075"
"674","ENSP00000350260"
"675","ENSP00000350719"
"676","ENSP00000350881"
"677","ENSP00000350934"
"678","ENSP00000351147"
"679","ENSP00000351338"
"680","ENSP00000351530"
"681","ENSP00000351618"
"682","ENSP00000351777"
"683","ENSP00000352284"
"684","ENSP00000352447"
"685","ENSP00000352522"
"686","ENSP00000352527"
"687","ENSP00000352738"
"688","ENSP00000352995"
"689","ENSP00000353292"
"690","ENSP00000353401"
"691","ENSP00000353475"
"692","ENSP00000353496"
"693","ENSP00000353518"
"694","ENSP00000353590"
"695","ENSP00000353731"
"696","ENSP00000353785"
"697","ENSP00000354376"
"698","ENSP00000354387"
"699","ENSP00000354476"
"700","ENSP00000354504"
"701","ENSP00000354532"
"702","ENSP00000354558"
"703","ENSP00000354571"
"704","ENSP00000354689"
"705","ENSP00000354721"
"706","ENSP00000354791"
"707","ENSP00000354829"
"708","ENSP00000354855"
"709","ENSP00000354878"
"710","ENSP00000354952"
"711","ENSP00000355028"
"712","ENSP00000355060"
"713","ENSP00000355086"
"714","ENSP00000355387"
"715","ENSP00000355518"
"716","ENSP00000355652"
"717","ENSP00000355672"
"718","ENSP00000355904"
"719","ENSP00000355920"
"720","ENSP00000355924"
"721","ENSP00000355988"
"722","ENSP00000356047"
"723","ENSP00000356169"
"724","ENSP00000356470"
"725","ENSP00000356515"
"726","ENSP00000356563"
"727","ENSP00000356723"
"728","ENSP00000356967"
"729","ENSP00000356972"
"730","ENSP00000357097"
"731","ENSP00000357196"
"732","ENSP00000357873"
"733","ENSP00000357880"
"734","ENSP00000357943"
"735","ENSP00000358001"
"736","ENSP00000358042"
"737","ENSP00000358059"
"738","ENSP00000358414"
"739","ENSP00000358794"
"740","ENSP00000358903"
"741","ENSP00000358909"
"742","ENSP00000358994"
"743","ENSP00000358999"
"744","ENSP00000359151"
"745","ENSP00000359233"
"746","ENSP00000359393"
"747","ENSP00000359423"
"748","ENSP00000359424"
"749","ENSP00000359539"
"750","ENSP00000359680"
"751","ENSP00000359719"
"752","ENSP00000359795"
"753","ENSP00000359864"
"754","ENSP00000359871"
"755","ENSP00000359925"
"756","ENSP00000360020"
"757","ENSP00000360158"
"758","ENSP00000360162"
"759","ENSP00000360269"
"760","ENSP00000360290"
"761","ENSP00000360315"
"762","ENSP00000360327"
"763","ENSP00000360366"
"764","ENSP00000360425"
"765","ENSP00000360437"
"766","ENSP00000360475"
"767","ENSP00000360492"
"768","ENSP00000360541"
"769","ENSP00000360569"
"770","ENSP00000360850"
"771","ENSP00000360916"
"772","ENSP00000361010"
"773","ENSP00000361027"
"774","ENSP00000361042"
"775","ENSP00000361048"
"776","ENSP00000361207"
"777","ENSP00000361285"
"778","ENSP00000361383"
"779","ENSP00000361483"
"780","ENSP00000361486"
"781","ENSP00000361524"
"782","ENSP00000361602"
"783","ENSP00000361616"
"784","ENSP00000361634"
"785","ENSP00000361666"
"786","ENSP00000361725"
"787","ENSP00000361813"
"788","ENSP00000361927"
"789","ENSP00000361993"
"790","ENSP00000362027"
"791","ENSP00000362314"
"792","ENSP00000362446"
"793","ENSP00000362601"
"794","ENSP00000362774"
"795","ENSP00000362817"
"796","ENSP00000362873"
"797","ENSP00000362987"
"798","ENSP00000363134"
"799","ENSP00000363205"
"800","ENSP00000363216"
"801","ENSP00000363308"
"802","ENSP00000363329"
"803","ENSP00000363414"
"804","ENSP00000363419"
"805","ENSP00000363500"
"806","ENSP00000363603"
"807","ENSP00000363667"
"808","ENSP00000363822"
"809","ENSP00000363832"
"810","ENSP00000364204"
"811","ENSP00000364270"
"812","ENSP00000364398"
"813","ENSP00000364519"
"814","ENSP00000364579"
"815","ENSP00000364683"
"816","ENSP00000364699"
"817","ENSP00000364814"
"818","ENSP00000364831"
"819","ENSP00000364840"
"820","ENSP00000364883"
"821","ENSP00000364938"
"822","ENSP00000364986"
"823","ENSP00000365007"
"824","ENSP00000365019"
"825","ENSP00000365159"
"826","ENSP00000365256"
"827","ENSP00000365462"
"828","ENSP00000365576"
"829","ENSP00000365883"
"830","ENSP00000365908"
"831","ENSP00000365961"
"832","ENSP00000366237"
"833","ENSP00000366265"
"834","ENSP00000366326"
"835","ENSP00000366410"
"836","ENSP00000366416"
"837","ENSP00000366430"
"838","ENSP00000366797"
"839","ENSP00000366863"
"840","ENSP00000367050"
"841","ENSP00000367064"
"842","ENSP00000367123"
"843","ENSP00000367229"
"844","ENSP00000367239"
"845","ENSP00000367292"
"846","ENSP00000367299"
"847","ENSP00000367318"
"848","ENSP00000367346"
"849","ENSP00000367355"
"850","ENSP00000367498"
"851","ENSP00000367629"
