"","x"
"246","ENSP00000299157"
"247","ENSP00000299759"
"248","ENSP00000300175"
"249","ENSP00000300184"
"250","ENSP00000300403"
"251","ENSP00000300433"
"252","ENSP00000300589"
"253","ENSP00000300692"
"254","ENSP00000301019"
"255","ENSP00000301068"
"256","ENSP00000301178"
"257","ENSP00000301202"
"258","ENSP00000301204"
"259","ENSP00000301246"
"260","ENSP00000301272"
"261","ENSP00000301455"
"262","ENSP00000301633"
"263","ENSP00000301659"
"264","ENSP00000302079"
"265","ENSP00000302422"
"266","ENSP00000302530"
"267","ENSP00000302569"
"268","ENSP00000302629"
"269","ENSP00000302716"
"270","ENSP00000303206"
"271","ENSP00000303276"
"272","ENSP00000303549"
"273","ENSP00000303939"
"274","ENSP00000304133"
"275","ENSP00000304501"
"276","ENSP00000304767"
"277","ENSP00000305204"
"278","ENSP00000305529"
"279","ENSP00000305651"
"280","ENSP00000305725"
"281","ENSP00000305839"
"282","ENSP00000305919"
"283","ENSP00000306275"
"284","ENSP00000306565"
"285","ENSP00000306884"
"286","ENSP00000306900"
"287","ENSP00000306968"
"288","ENSP00000306999"
"289","ENSP00000307305"
"290","ENSP00000307552"
"291","ENSP00000308149"
"292","ENSP00000308330"
"293","ENSP00000308925"
"294","ENSP00000309052"
"295","ENSP00000309572"
"296","ENSP00000310216"
"297","ENSP00000310375"
"298","ENSP00000311035"
"299","ENSP00000311300"
"300","ENSP00000311336"
"301","ENSP00000311447"
"302","ENSP00000311833"
"303","ENSP00000312027"
"304","ENSP00000312082"
"305","ENSP00000312273"
"306","ENSP00000312367"
"307","ENSP00000312506"
"308","ENSP00000312995"
"309","ENSP00000313088"
"310","ENSP00000313950"
"311","ENSP00000313967"
"312","ENSP00000314897"
"313","ENSP00000315203"
"314","ENSP00000315370"
"315","ENSP00000315997"
"316","ENSP00000317000"
"317","ENSP00000317232"
"318","ENSP00000317327"
"319","ENSP00000317674"
"320","ENSP00000318142"
"321","ENSP00000318197"
"322","ENSP00000318916"
"323","ENSP00000319009"
"324","ENSP00000319417"
"325","ENSP00000319476"
"326","ENSP00000319991"
"327","ENSP00000321077"
"328","ENSP00000321445"
"329","ENSP00000321606"
"330","ENSP00000321656"
"331","ENSP00000322568"
"332","ENSP00000322788"
"333","ENSP00000322924"
"334","ENSP00000323246"
"335","ENSP00000323280"
"336","ENSP00000323328"
"337","ENSP00000323927"
"338","ENSP00000324277"
"339","ENSP00000325296"
