"","x"
"246","ENSP00000484824"
"247","ENSP00000254878"
"248","ENSP00000262030"
"249","ENSP00000284727"
"250","ENSP00000301587"
"251","ENSP00000306003"
"252","ENSP00000335203"
"253","ENSP00000338352"
"254","ENSP00000344504"
"255","ENSP00000349142"
"256","ENSP00000354499"
"257","ENSP00000354554"
"258","ENSP00000354632"
"259","ENSP00000354687"
"260","ENSP00000354728"
"261","ENSP00000354813"
"262","ENSP00000354876"
"263","ENSP00000354961"
"264","ENSP00000354982"
"265","ENSP00000355046"
"266","ENSP00000355206"
"267","ENSP00000355265"
"268","ENSP00000358840"
"269","ENSP00000361728"
"270","ENSP00000377033"
"271","ENSP00000381736"
"272","ENSP00000389649"
"273","ENSP00000420939"
"274","ENSP00000483985"
