"","x"
"246","ENSP00000344786"
"247","ENSP00000344996"
"248","ENSP00000345395"
"249","ENSP00000345436"
"250","ENSP00000345667"
"251","ENSP00000345728"
"252","ENSP00000345771"
"253","ENSP00000345853"
"254","ENSP00000346667"
"255","ENSP00000346921"
"256","ENSP00000347324"
"257","ENSP00000347379"
"258","ENSP00000347416"
"259","ENSP00000347484"
"260","ENSP00000347883"
"261","ENSP00000348163"
"262","ENSP00000348828"
"263","ENSP00000348888"
"264","ENSP00000349259"
"265","ENSP00000349305"
"266","ENSP00000349588"
"267","ENSP00000350719"
"268","ENSP00000350815"
"269","ENSP00000351118"
"270","ENSP00000351618"
"271","ENSP00000351619"
"272","ENSP00000352447"
"273","ENSP00000352527"
"274","ENSP00000352706"
"275","ENSP00000352995"
"276","ENSP00000353094"
"277","ENSP00000353129"
"278","ENSP00000353452"
"279","ENSP00000353496"
"280","ENSP00000353518"
"281","ENSP00000353590"
"282","ENSP00000354238"
"283","ENSP00000354532"
"284","ENSP00000354583"
"285","ENSP00000354652"
"286","ENSP00000354916"
"287","ENSP00000355060"
"288","ENSP00000355133"
"289","ENSP00000355800"
"290","ENSP00000355925"
"291","ENSP00000355988"
"292","ENSP00000356047"
"293","ENSP00000356218"
"294","ENSP00000356436"
"295","ENSP00000356587"
"296","ENSP00000356857"
"297","ENSP00000356864"
"298","ENSP00000356918"
"299","ENSP00000357206"
"300","ENSP00000357625"
"301","ENSP00000357844"
"302","ENSP00000358363"
"303","ENSP00000358417"
"304","ENSP00000358510"
"305","ENSP00000358866"
"306","ENSP00000358994"
"307","ENSP00000359077"
"308","ENSP00000360108"
"309","ENSP00000360195"
"310","ENSP00000360312"
"311","ENSP00000360366"
"312","ENSP00000360671"
"313","ENSP00000360855"
"314","ENSP00000361001"
"315","ENSP00000361048"
"316","ENSP00000361140"
"317","ENSP00000361383"
"318","ENSP00000361471"
"319","ENSP00000361602"
"320","ENSP00000361635"
"321","ENSP00000361711"
"322","ENSP00000361765"
"323","ENSP00000361866"
"324","ENSP00000361993"
"325","ENSP00000363041"
"326","ENSP00000363071"
"327","ENSP00000363134"
"328","ENSP00000363419"
"329","ENSP00000363452"
"330","ENSP00000363500"
"331","ENSP00000363694"
"332","ENSP00000363827"
"333","ENSP00000363832"
"334","ENSP00000363921"
"335","ENSP00000363988"
"336","ENSP00000364150"
"337","ENSP00000364398"
"338","ENSP00000364486"
"339","ENSP00000364490"
"340","ENSP00000364986"
"341","ENSP00000365256"
"342","ENSP00000365272"
"343","ENSP00000365426"
"344","ENSP00000365637"
"345","ENSP00000365773"
"346","ENSP00000366221"
"347","ENSP00000366326"
"348","ENSP00000366410"
"349","ENSP00000366863"
"350","ENSP00000367096"
"351","ENSP00000367102"
"352","ENSP00000367356"
"353","ENSP00000367408"
"354","ENSP00000367817"
"355","ENSP00000367830"
"356","ENSP00000367923"
"357","ENSP00000368244"
"358","ENSP00000368528"
"359","ENSP00000368831"
"360","ENSP00000369129"
"361","ENSP00000369134"
"362","ENSP00000369822"
"363","ENSP00000370224"
"364","ENSP00000370299"
"365","ENSP00000370419"
"366","ENSP00000370571"
"367","ENSP00000370962"
"368","ENSP00000371085"
"369","ENSP00000371233"
"370","ENSP00000371272"
"371","ENSP00000371362"
"372","ENSP00000371554"
"373","ENSP00000371686"
"374","ENSP00000372056"
"375","ENSP00000373347"
"376","ENSP00000373364"
"377","ENSP00000373620"
"378","ENSP00000373647"
"379","ENSP00000373808"
"380","ENSP00000373860"
"381","ENSP00000373964"
"382","ENSP00000375810"
"383","ENSP00000375829"
"384","ENSP00000375907"
"385","ENSP00000376250"
"386","ENSP00000376293"
"387","ENSP00000376403"
"388","ENSP00000376568"
"389","ENSP00000376807"
"390","ENSP00000377275"
"391","ENSP00000377372"
"392","ENSP00000377470"
"393","ENSP00000377789"
"394","ENSP00000377969"
"395","ENSP00000377995"
"396","ENSP00000378207"
"397","ENSP00000378217"
"398","ENSP00000378332"
"399","ENSP00000378577"
"400","ENSP00000378757"
"401","ENSP00000378912"
"402","ENSP00000378920"
"403","ENSP00000379098"
"404","ENSP00000379228"
"405","ENSP00000379326"
"406","ENSP00000379386"
"407","ENSP00000379396"
"408","ENSP00000379678"
"409","ENSP00000379822"
"410","ENSP00000379895"
"411","ENSP00000380250"
"412","ENSP00000382004"
"413","ENSP00000383234"
"414","ENSP00000383505"
"415","ENSP00000383851"
"416","ENSP00000384296"
"417","ENSP00000384364"
"418","ENSP00000384367"
"419","ENSP00000384491"
"420","ENSP00000384670"
"421","ENSP00000384763"
"422","ENSP00000385080"
"423","ENSP00000385450"
"424","ENSP00000385763"
"425","ENSP00000385780"
"426","ENSP00000386289"
"427","ENSP00000386443"
